Code,Name
88079030,Pentru vehicule lansatoare și pentru vehicule suborbitale
88079090,Altele
8807909010,Destinate aeronavelor civile
8807909020,Destinate a fi montate pe aeronave importate în scutire de taxe vamale sau pe aeronave construite în Comunitate
8807909090,Altele
8901,"Pacheboturi, nave de croazieră, feriboturi, cargouri, șlepuri și nave similare pentru transportul persoanelor sau mărfurilor"
890110,"Pacheboturi, nave de croazieră și nave similare în principal concepute pentru transportul persoanelor; feriboturi"
89011010,Pentru navigația maritimă
89011090,Altele
890120,Nave cisternă
89012010,Pentru navigația maritimă
89012090,Altele
890130,"Nave frigorifice, altele decât cele de la poziția 8901 20"
89013010,Pentru navigația maritimă
89013090,Altele
890190,Alte nave pentru transportul mărfurilor și alte nave proiectate atât pentru transportul persoanelor cât și al mărfurilor
89019010,Pentru navigația maritimă
89019090,Altele
8902,Nave de pescuit; nave fabrică și alte nave pentru prelucrarea sau conservarea produselor de pescărie
89020010,Pentru navigația maritimă
89020090,Altele
8903,Iahturi și alte nave și ambarcațiuni de agrement sau pentru sport; bărci cu rame și canoe
890311,"Echipate cu un motor sau concepute pentru a fi echipate cu un motor, cu greutatea fără încărcătură (netă) (fără motor) de maximum 100 kg"
890312,Care nu sunt concepute pentru a fi utilizate cu un motor și cu o greutate fără încărcătură (netă) de maximum 100 kg
890319,Altele
890321,"Cu o lungime de maximum 7,5 m"
890322,"Cu o lungime de peste 7,5 m, dar de maximum 24 m"
89032210,Pentru navigația maritimă
89032290,Altele
890323,Cu o lungime de peste 24 m
89032310,Pentru navigația maritimă
89032390,Altele
890331,"Cu o lungime de maximum 7,5 m"
890332,"Cu o lungime de peste 7,5 m, dar de maximum 24 m"
89033210,Pentru navigația maritimă
89033290,Altele
890333,Cu o lungime de peste 24 m
89033310,Pentru navigația maritimă
89033390,Altele
890393,"Cu o lungime de maximum 7,5 m"
89039310,Cu greutatea unitară de maximum 100 kg
89039390,Altele
8901,"Pacheboturi, nave de croazieră, feriboturi, cargouri, șlepuri și nave similare pentru transportul persoanelor sau mărfurilor"
8902,Nave de pescuit; nave fabrică și alte nave pentru prelucrarea sau conservarea produselor de pescărie
8903,Iahturi și alte nave și ambarcațiuni de agrement sau pentru sport; bărci cu rame și canoe
890393,"Cu o lungime de maximum 7,5 m"
890399,Altele
89039910,Cu greutatea unitară de maximum 100 kg
89039999,Altele
8904,Remorchere și împingătoare
89040010,Remorchere
89040091,Pentru navigația maritimă
89040099,Altele
8905,"Nave-far, nave pentru stingerea incendiilor, nave de dragare, macarale plutitoare și alte nave pentru care navigația este numai subsidiară față de funcția principală; docuri plutitoare; platforme de forare sau de exploatare, plutitoare sau submersibile"
890510,Nave de dragare
89051010,Pentru navigația maritimă
89051090,Altele
890520,"Platforme de forare sau de exploatare, plutitoare sau submersibile"
890590,Altele
89059010,Pentru navigația maritimă
89059090,Altele
8906,"Alte nave, inclusiv nave de război și nave de salvare, altele decât cele cu rame"
890610,Nave de război
890690,Altele
89069010,Pentru navigația maritimă
89069091,Cu greutatea unitară de maximum 100 kg
89069099,Altele
8907,"Alte dispozitive plutitoare (de exemplu, plute, rezervoare, chesoane, geamanduri de ancorare, geamanduri și balize)"
890710,Plute gonflabile
890790,Altele
8908,Nave și alte dispozitive plutitoare pentru dezmembrare
9001,"Fibre optice și fascicule de fibre optice; cabluri din fibre optice, altele decât cele de la poziția 8544; materiale polarizante sub formă de foi sau plăci; lentile (inclusiv lentile de contact), prisme, oglinzi și alte elemente optice din orice material, nemontate, altele decât cele din sticlă neprelucrată optic"
900110,"Fibre optice, fascicule de fibre și cabluri din fibre optice"
90011010,Cabluri conductoare de imagine
90011090,Altele
9001109010,"Inversor de imagini, alcătuit dintrun ansamblu de fibre optice"
9001109090,Altele
900120,Materiale polarizante sub formă de foi sau de plăci
900130,Lentile de contact
900140,Lentile din sticlă pentru ochelari
90014020,Necorectoare
90014041,Unifocale
90014049,Altele
90014080,Altele
900150,Lentile din alte materiale pentru ochelari
90015020,Necorectoare
90015041,Unifocale
9001504140,"Lentilă pentru ochelari corectori netăiată, organică, cu ambele fețe finisate, care va urma un proces de acoperire, colorare, prelucrare a marginilor, montare sau orice altă prelucrare substanțială pentru utilizare la fabricarea ochelarilor corectori"
9001504190,Altele
90015049,Altele
9001504940,"Lentilă pentru ochelari corectori netăiată, organică, cu ambele fețe finisate, care va urma un proces de acoperire, colorare, prelucrare a marginilor, montare sau orice altă prelucrare substanțială pentru utilizare la fabricarea ochelarilor corectori"
9001504990,Altele
90015080,Altele
9001508030,"Sticlă pentru ochelari netăiată, organică, rotundă semifinită, cu efect corector, cu o singură față finisată, de tipul celor utilizate la fabricarea lentilelor de ochelari finite"
9001508090,Altele
900190,Altele
9001900010,Destinate aeronavelor civile
9001900090,Altele
9002,"Lentile, prisme, oglinzi și alte elemente optice din orice material, montate, pentru instrumente sau aparate, altele decât cele din sticlă neprelucrată optic"
900211,"Pentru aparate de luat vederi, pentru proiectoare, pentru aparate fotografice sau cinematografice, de mărire sau de micșorare"
9002110018,
9002110020,- cu un factor de zoom de minimum 3
9002110023,
9002110045,
9002110050,
9002110085,
9002110090,Altele
9002,"Lentile, prisme, oglinzi și alte elemente optice din orice material, montate, pentru instrumente sau aparate, altele decât cele din sticlă neprelucrată optic"
900211,"Pentru aparate de luat vederi, pentru proiectoare, pentru aparate fotografice sau cinematografice, de mărire sau de micșorare"
900219,Altele
900220,Filtre
900290,Altele
9003,Monturi și rame de ochelari sau de articole similare și părți ale acestora
900311,Din material plastic
900319,Din alte materiale
9003190040,Din metale comune
9003190090,Din alte materiale
900390,Părți
9003900020,din aliaj de titan
9003900090,Altele
9004,"Ochelari (de corecție, de protecție sau altele) și articole similare"
900410,Ochelari de soare
90041010,Cu lentile prelucrate optic
90041091,Cu lentile din material plastic
90041099,Altele
900490,Altele
90049010,Cu lentile din material plastic
90049090,Altele
9005,"Binocluri, lunete, lunete astronomice, telescoape optice și monturi ale acestora; alte instrumente de astronomie și suporturile acestora, cu excepția instrumentelor de radioastronomie"
900510,Binocluri
900580,Alte instrumente
900590,Părți și accesorii (inclusiv suporturi)
9006,"Aparate fotografice (altele decât cinematografice); aparate și dispozitive, inclusiv lămpi și tuburi, pentru producerea luminii de blitz în tehnica fotografică, cu excepția lămpilor și tuburilor cu descărcare de la poziția 8539"
900630,"Aparate fotografice special construite pentru fotografierea submarină sau aeriană, pentru examenul medical al organelor interne sau pentru laboratoarele de medicină legală sau de criminalistică"
900640,Aparate fotografice cu developare și revelare instantanee
900653,Pentru rolfilme cu lățimea de 35 mm
90065310,Aparate fotografice de unică folosință
90065380,Altele
900659,Altele
900661,"Aparate cu tub cu descărcare pentru producerea luminii blitz (numite ""blitzuri electronice"")"
900669,Altele
900691,De aparate fotografice
900699,Altele
9007,"Aparate de filmat și proiectoare cinematografice, chiar încorporând aparate de înregistrare sau de reproducere a sunetului"
900710,Aparate de filmat
900720,Proiectoare
9007200010,Destinate pentru unele tipuri de vehicule aeriene
9007200090,Altele
900791,De aparate de filmat
900792,De proiectoare
9007920010,Destinate pentru unele tipuri de vehicule aeriene
9007920090,Altele
9008,Proiectoare de imagini fixe (altele decât cinematografice); aparate fotografice de mărire sau de reducere
900850,Proiectoare și aparate de mărire sau de reducere
900890,Părți și accesorii
9010,"Aparate și echipamente pentru laboratoare fotografice sau cinematografice, nedenumite și necuprinse în altă parte în acest capitol; negatoscoape; ecrane pentru proiecții"
901010,"Aparate și echipamente pentru developarea automată a peliculelor fotografice, a filmelor cinematografice sau a hârtiei fotografice în role sau pentru expunerea automată a peliculei developate pe role de hârtie fotografică"
901050,Alte aparate și dispozitive pentru laboratoare fotografice sau cinematografice; negatoscoape
901060,Ecrane pentru proiecții
901090,Părți și accesorii
90109020,De aparate și echipamente de la subpozițiile 9010 50 00 sau 9010 60 00
90109080,Altele
9011,"Microscoape optice, inclusiv microscoape pentru microfotografie, microcinematografie sau microproiecție"
901110,Microscoape stereoscopice
901120,"Alte microscoape, pentru microfotografie, microcinematografie sau microproiecție"
90112010,Microscoape microfotografice dotate cu echipamente special proiectate pentru manipularea și transportul discurilor (wafers) semiconductoare sau reticulelor
90112090,Altele
901180,Alte microscoape
901190,Părți și accesorii
9012,"Microscoape, altele decât microscoapele optice; difractografe"
901210,"Microscoape, altele decât microscoapele optice și difractografe"
901290,Părți și accesorii
9013,"Lasere, altele decât diodele laser; alte aparate și instrumente optice, nedenumite și necuprinse la alte poziții ale acestui capitol"
901310,"Lunete de ochire pentru arme; periscoape; lunete pentru mașini, aparate sau instrumente cuprinse în acest capitol sau în secțiunea XVI"
90131010,"Telescoape concepute pentru a face parte din mașini, dispozitive, instrumente sau aparate de la prezentul capitol sau din secțiunea XVI"
90131090,Altele
901320,"Lasere, altele decât diodele laser"
901380,"Alte dispozitive, aparate și instrumente"
90138040,"Separatoare optice pasive, fără elemente electrice sau electronice, pentru telecomunicații"
90138080,Altele
901390,Părți și accesorii
9013,"Lasere, altele decât diodele laser; alte aparate și instrumente optice, nedenumite și necuprinse la alte poziții ale acestui capitol"
901390,Părți și accesorii
90139005,Pentru lunetele de ochire pentru arme sau periscoape
90139080,Altele
9014,"Busole, inclusiv compasuri de navigație; alte instrumente și aparate de navigație"
901410,"Busole, inclusiv compasuri de navigație"
9014100010,Destinate aeronavelor civile
9014100090,Altele
901420,Instrumente și aparate pentru navigația aeriană sau spațială (altele decât busolele)
90142020,Sistem de navigație inerțial
90142080,Altele
901480,Alte instrumente și aparate
901490,Părți și accesorii
9015,"Instrumente și aparate de geodezie, de topografie, de arpentaj, de nivelmetrie, de fotogrametrie, de hidrografie, de oceanografie, de hidrologie, de meteorologie sau de geofizică, cu excepția busolelor; telemetre"
901510,Telemetre
901520,Teodolite și tahometre
901530,Nivele
90153010,Electronice
90153090,Altele
901540,Instrumente și aparate de fotogrametrie
901580,Alte instrumente și aparate
90158020,"De meteorologie, hidrologie și de geofizică"
90158040,"De geodezie, topografie, arpentaj, nivelmetrie și de hidrografie"
90158080,Altele
901590,Părți și accesorii
9016,"Balanțe sensibile la o greutate de 5 cg sau mai puțin, cu sau fără greutăți"
90160010,Balanțe
90160090,Părți și accesorii
9017,"Instrumente de desen, de trasare sau de calcul (de exemplu, mașini de desenat, pantografe, raportoare, truse de matematică, rigle și discuri de calcul); instrumente pentru măsurarea lungimii, pentru folosire manuală (de exemplu, rigle, rulete, micrometre, șublere, calibre), nedenumite și necuprinse în altă parte în acest capitol"
901710,"Mese și mașini de desenat, chiar automate"
90171010,Plottere
90171090,Altele
901720,"Alte instrumente de desen, de trasare sau de calcul"
90172005,Plottere
90172010,Alte instrumente de desen
90172039,Instrumente de trasare
90172090,Instrumente de calcul
901730,"Micrometre, șublere, calibre reglabile și joje"
901780,Alte instrumente
901790,Părți și accesorii
9017,"Instrumente de desen, de trasare sau de calcul (de exemplu, mașini de desenat, pantografe, raportoare, truse de matematică, rigle și discuri de calcul); instrumente pentru măsurarea lungimii, pentru folosire manuală (de exemplu, rigle, rulete, micrometre, șublere, calibre), nedenumite și necuprinse în altă parte în acest capitol"
